,Facility_City,Facility_State,Procedure_Heart_Attack_Cost,Procedure_Heart_Failure_Cost,Rating_Overall,Procedure_Pneumonia_Quality,Procedure_Pneumonia_Cost,Rating_Mortality,Rating_Safety,Rating_Readmission,Rating_Experience,Rating_Effectiveness,Rating_Timeliness,Procedure_Pneumonia_Value,Procedure_Heart_Failure_Value
2271,Mountain Home,ID,0.0,16834.0,2.0,2.0,18144.0,1.0,-1.0,1.0,0.0,-1.0,-1.0,2.0,2.0
2272,Mountain View,AR,0.0,15810.0,4.0,2.0,15571.0,1.0,-1.0,2.0,-1.0,1.0,2.0,1.0,2.0
2273,Mountain View,CA,27346.0,17742.0,4.0,2.0,17347.0,1.0,2.0,2.0,2.0,1.0,0.0,2.0,3.0
2274,Mountain View,MO,0.0,0.0,-1.0,2.0,20959.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,3.0,-1.0
2275,Muenster,TX,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2276,Muleshoe,TX,0.0,19414.0,-1.0,2.0,18830.0,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,2.0
2277,Mullins,SC,0.0,13929.0,2.0,2.0,16358.0,1.0,-1.0,0.0,0.0,1.0,1.0,2.0,1.0
2278,Muncie,IN,22979.0,15707.0,3.0,2.0,18125.0,2.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0
2279,Muncy,PA,0.0,16889.0,3.0,2.0,16091.0,1.0,-1.0,1.0,-1.0,1.0,1.0,2.0,2.0
2280,Munising,MI,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2281,Munster,IN,26221.0,18518.0,3.5,2.0,17381.5,1.5,2.0,0.0,1.5,1.0,1.5,2.0,2.5
2282,Murfreesboro,TN,11645.0,7765.0,0.0,0.0,8136.5,-0.5,-0.5,-0.5,0.5,0.0,0.0,0.0,0.0
2283,Murphy,NC,0.0,15371.0,3.0,2.0,17265.0,1.0,-1.0,2.0,1.0,1.0,0.0,2.0,2.0
2284,Murphysboro,IL,0.0,15440.0,3.0,2.0,17017.0,1.0,-1.0,1.0,-1.0,1.0,1.0,2.0,2.0
2285,Murray,KY,24027.0,14128.0,2.0,2.0,14178.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
2286,Murray,UT,11447.0,8357.0,1.5,0.5,8837.0,0.0,0.5,0.5,1.5,0.0,0.0,0.5,0.5
2287,Murrells Inlet,SC,24445.0,15739.0,5.0,2.0,17466.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0
2288,Murrieta,CA,26402.0,18146.5,2.5,2.0,19468.0,1.0,1.0,1.0,0.5,1.0,0.0,3.0,2.5
2289,Muscatine,IA,0.0,15516.0,4.0,2.0,17425.0,1.0,-1.0,2.0,1.0,1.0,1.0,2.0,2.0
2290,Muscle Shoals,AL,0.0,16052.0,3.0,2.0,16744.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0
2291,Muskegon,MI,25534.0,17219.0,5.0,2.0,17538.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0
2292,Muskogee,OK,24720.0,17135.0,2.0,2.0,21667.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0
2293,Myrtle Beach,SC,24848.0,15352.0,3.0,2.0,17264.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,1.0
2294,Nacogdoches,TX,24948.5,16960.0,2.5,2.0,16475.0,1.0,1.5,0.5,0.5,0.5,1.5,2.0,2.0
2295,Nags Head,NC,0.0,16729.0,3.0,2.0,15786.0,1.0,-1.0,2.0,-1.0,1.0,0.0,2.0,2.0
2296,Nampa,ID,10609.5,7531.0,1.5,0.5,8961.0,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.5
2297,Nantucket,MA,0.0,15852.0,3.0,2.0,12652.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,1.0,2.0
2298,Napa,CA,23484.0,16615.0,3.0,2.0,15553.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0
2299,Naperville,IL,26724.0,17161.0,5.0,2.0,17570.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0
2300,Naples,FL,23029.0,17239.5,3.0,2.0,16488.0,1.0,2.0,1.0,0.0,1.0,1.5,1.5,2.0
2301,Napoleon,OH,0.0,16594.0,4.0,2.0,15850.0,1.0,-1.0,2.0,2.0,1.0,2.0,2.0,2.0
2302,Napoleonville,LA,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,-1.0
2303,Nashua,NH,23247.5,16372.0,3.5,2.0,17213.0,2.0,0.5,1.0,1.0,1.0,0.5,1.5,2.0
2304,Nashville,AR,0.0,16430.0,3.0,2.0,17998.0,1.0,-1.0,1.0,-1.0,1.0,2.0,2.0,2.0
2305,Nashville,GA,0.0,0.0,-1.0,2.0,13818.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,1.0,-1.0
2306,Nashville,IL,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
2307,Nashville,TN,17912.0,12638.0,2.375,1.25,13204.625,0.375,0.875,0.375,1.25,0.625,0.875,1.125,1.25
2308,Nassau Bay,TX,28147.0,20136.0,4.0,2.0,22909.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0
2309,Natchez,MS,22758.0,15851.0,2.0,1.0,19120.0,0.0,2.0,1.0,0.0,1.0,0.0,3.0,2.0
2310,Natchitoches,LA,26035.0,20597.0,4.0,3.0,22057.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0
2311,National City,CA,25196.0,17182.0,2.0,2.0,22080.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0
2312,Natrona,PA,26666.0,18170.0,2.0,2.0,21111.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,2.0
2313,Navasota,TX,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2314,Nebraska City,NE,0.0,0.0,3.0,2.0,18296.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,2.0,-1.0
2315,Needham,MA,22929.0,17910.0,4.0,3.0,18234.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0
2316,Needles,CA,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2317,Neenah,WI,11152.5,7637.5,1.0,0.5,8553.0,-0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5
2318,Neillsville,WI,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0
2319,Neligh,NE,0.0,0.0,3.0,2.0,20485.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,3.0,-1.0
2320,Neodesha,KS,0.0,18697.0,3.0,2.0,19025.0,1.0,-1.0,1.0,-1.0,1.0,2.0,2.0,2.0
2321,Neosho,MO,0.0,17261.0,3.0,2.0,17087.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,2.0,2.0
2322,Nephi,UT,0.0,15937.0,3.0,2.0,13572.0,-1.0,-1.0,0.0,2.0,1.0,2.0,1.0,2.0
2323,Neptune,NJ,24806.0,19330.0,4.0,2.0,19760.0,1.0,2.0,2.0,0.0,1.0,0.0,3.0,3.0
2324,Ness City,KS,0.0,0.0,-1.0,2.0,16821.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,2.0,-1.0
2325,Nevada,IA,0.0,0.0,-1.0,2.0,14801.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0
2326,Nevada,MO,0.0,15736.0,3.0,2.0,17251.0,1.0,-1.0,2.0,1.0,1.0,2.0,2.0,2.0
2327,New Albany,IN,12077.5,8918.0,4.0,0.5,9044.0,0.5,-0.5,0.5,1.0,0.5,0.0,1.0,1.0
2328,New Albany,MS,0.0,14471.0,5.0,2.0,15246.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
2329,New Albany,OH,0.0,0.0,-1.0,-1.0,0.0,-1.0,2.0,-1.0,2.0,-1.0,-1.0,-1.0,-1.0
2330,New Bern,NC,22701.0,15141.0,5.0,2.0,15724.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0
2331,New Braunfels,TX,29501.0,20221.0,3.0,2.0,21397.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0
2332,New Britain,CT,24189.0,17305.0,3.0,2.0,18829.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0
2333,New Brunswick,NJ,18400.666666666668,12801.333333333334,1.0,1.0,12736.666666666666,0.6666666666666666,-0.3333333333333333,-0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.3333333333333333,1.6666666666666667,1.6666666666666667
2334,New Castle,IN,0.0,16655.0,4.0,2.0,16754.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
2335,New Castle,PA,24757.0,17646.0,1.0,2.0,19190.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0
2336,New Hampton,IA,0.0,0.0,-1.0,2.0,19393.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0
2337,New Haven,CT,23981.0,17807.0,4.0,3.0,18495.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,3.0
2338,New Hyde Park,NY,22430.0,17611.0,2.0,2.0,17884.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0
2339,New Iberia,LA,24667.0,16156.0,2.0,2.0,16562.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0
2340,New Kent,VA,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2341,New Lenox,IL,25507.0,17181.0,4.0,3.0,16721.0,2.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0
2342,New London,CT,25352.0,16603.0,4.0,2.0,18145.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0
2343,New London,NH,24761.0,16344.0,3.0,2.0,14706.0,1.0,-1.0,0.0,2.0,1.0,2.0,1.0,2.0
2344,New London,WI,0.0,0.0,4.0,2.0,16757.0,-1.0,-1.0,2.0,1.0,1.0,-1.0,2.0,-1.0
2345,New Martinsville,WV,0.0,15352.0,3.0,2.0,17480.0,1.0,-1.0,1.0,-1.0,1.0,1.0,2.0,2.0
2346,New Orleans,LA,13006.714285714286,8884.57142857143,0.7142857142857143,0.8571428571428571,10230.0,0.42857142857142855,-0.42857142857142855,-0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.7142857142857143,0.5714285714285714
2347,New Port Richey,FL,24026.0,20683.0,4.0,2.0,20044.0,1.0,2.0,2.0,1.0,1.0,0.0,3.0,3.0
2348,New Prague,MN,0.0,17388.0,4.0,2.0,16308.0,-1.0,-1.0,1.0,2.0,1.0,2.0,2.0,2.0
2349,New Richmond,WI,0.0,16294.0,4.0,2.0,16910.0,1.0,-1.0,2.0,2.0,1.0,2.0,2.0,2.0
2350,New Roads,LA,0.0,16750.0,3.0,2.0,19705.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,2.0,2.0
2351,New Rochelle,NY,25876.0,17651.0,2.0,2.0,19762.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,2.0
2352,New Smyrna Beach,FL,24821.0,17909.0,1.0,2.0,18532.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
2353,New Ulm,MN,0.0,15438.0,4.0,2.0,15330.0,1.0,-1.0,2.0,2.0,1.0,1.0,1.0,2.0
2354,New York,NY,16165.833333333334,11482.5,2.0833333333333335,1.6666666666666667,12993.083333333334,1.0,0.4166666666666667,-0.08333333333333333,0.08333333333333333,0.75,-0.16666666666666666,1.25,1.25
2355,Newark,DE,25821.0,16552.0,3.0,2.0,16675.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,2.0
2356,Newark,NJ,25480.666666666668,18747.333333333332,2.3333333333333335,2.3333333333333335,20015.666666666668,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.0,2.6666666666666665,2.6666666666666665
2357,Newark,NY,23175.0,17391.0,2.0,2.0,16243.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0
2358,Newark,OH,21276.0,16102.0,3.0,2.0,17259.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0
2359,Newberg,OR,21904.0,14278.0,4.0,2.0,16107.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0
2360,Newberry,MI,0.0,15912.0,4.0,2.0,17441.0,1.0,-1.0,2.0,-1.0,1.0,2.0,2.0,2.0
2361,Newberry,SC,0.0,16893.0,4.0,2.0,17282.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0
2362,Newburgh,IN,12648.0,9085.5,4.5,-1.0,0.0,0.0,0.0,-0.5,2.0,0.0,0.5,-1.0,0.5
2363,Newburgh,NY,23787.0,17564.0,2.0,2.0,18782.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0
2364,Newburyport,MA,26716.0,17408.0,4.0,2.0,16586.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0
2365,Newcastle,WY,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2366,Newnan,GA,11371.0,7537.0,2.0,0.5,9277.5,0.0,0.0,0.0,1.5,0.5,-0.5,1.0,0.0
2367,Newport,OR,0.0,15032.0,3.0,2.0,13768.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0
2368,Newport,RI,25192.0,15741.0,5.0,2.0,16418.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0
2369,Newport,TN,0.0,16008.0,3.0,2.0,17334.0,1.0,-1.0,2.0,0.0,1.0,2.0,2.0,2.0
2370,Newport,VT,23467.0,14734.0,3.0,2.0,15215.0,1.0,-1.0,0.0,2.0,-1.0,-1.0,1.0,1.0
2371,Newport,WA,0.0,0.0,3.0,2.0,13822.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,1.0,-1.0
2372,Newport Beach,CA,23761.0,17565.0,4.0,3.0,18513.0,2.0,2.0,0.0,2.0,1.0,1.0,3.0,3.0
2373,Newport News,VA,21818.0,15852.0,3.0,2.0,17606.5,1.0,2.0,1.0,0.5,0.5,0.5,2.0,1.5
2374,Newton,IA,0.0,14852.0,4.0,1.0,14108.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0
2375,Newton,KS,23732.0,15371.0,5.0,2.0,17378.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0
2376,Newton,MA,23524.0,16266.0,5.0,3.0,16336.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0
2377,Newton,NJ,26100.0,18601.0,3.0,2.0,19755.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,3.0
2378,Niagara Falls,NY,24015.0,13184.0,1.0,2.0,16115.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0
2379,Niceville,FL,23366.0,15376.0,3.0,2.0,15850.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0
2380,No Little Rock,AR,0.0,0.0,5.0,-1.0,0.0,-1.0,2.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0
2381,Noblesville,IN,21510.0,17633.0,3.0,2.0,17047.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0
2382,Nocona,TX,0.0,15516.0,2.0,2.0,16793.0,-1.0,-1.0,0.0,-1.0,1.0,2.0,2.0,2.0
2383,Nogales,AZ,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,-1.0,-1.0
2384,Nome,AK,0.0,0.0,-1.0,2.0,16290.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0
2385,Norfolk,NE,27775.0,18657.0,4.0,2.0,18194.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0
2386,Norfolk,VA,16936.0,12099.75,2.0,1.25,12748.0,0.5,0.25,0.5,0.5,0.5,-0.25,1.0,1.0
2387,Normal,IL,21730.0,16470.0,4.0,2.0,18517.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0
2388,Norman,OK,11065.5,7977.0,1.0,0.5,9055.5,-0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5
2389,Norristown,PA,0.0,8758.0,0.5,0.0,10070.5,0.0,0.5,-0.5,-0.5,0.0,0.0,1.0,0.5
2390,North Bergen,NJ,24901.0,17126.0,2.0,2.0,17675.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0
2391,North Conway,NH,23994.0,15437.0,2.0,2.0,15096.0,1.0,-1.0,0.0,0.0,-1.0,1.0,1.0,2.0
2392,North Kansas City,MO,23686.0,16213.0,3.0,2.0,18188.0,1.0,2.0,0.0,2.0,1.0,2.0,3.0,2.0
2393,North Las Vegas,NV,25895.0,19231.0,2.0,2.0,24363.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0
2394,North Little Rock,AR,24238.0,17778.0,2.0,1.0,17871.0,0.0,2.0,0.0,1.0,0.0,1.0,2.0,2.0
2395,North Logan,UT,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,2.0,1.0,2.0,-1.0,-1.0
2396,North Platte,NE,23461.0,16615.0,3.0,2.0,16927.0,1.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0
2397,North Providence,RI,23331.0,17849.0,2.0,2.0,16707.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0
2398,North Richland Hills,TX,26139.0,17541.0,2.0,2.0,18553.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0
2399,North Vernon,IN,0.0,0.0,4.0,2.0,15298.0,-1.0,-1.0,1.0,-1.0,1.0,1.0,2.0,-1.0
2400,North Wilkesboro,NC,22765.0,15994.0,3.0,2.0,19382.0,1.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0
2401,Northampton,MA,22430.0,16823.0,3.0,2.0,18204.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0
2402,Northfield,MN,0.0,14931.0,4.0,2.0,15001.0,-1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0
2403,Northglenn,CO,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0
2404,Northridge,CA,25263.0,18774.0,2.0,2.0,19079.0,2.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0
2405,Northwood,ND,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2406,Norton,KS,0.0,0.0,-1.0,2.0,15700.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,2.0,-1.0
2407,Norton,VA,21850.0,16295.0,4.0,2.0,16960.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0
2408,Norwalk,CA,24691.0,19105.0,2.0,2.0,21830.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0
2409,Norwalk,CT,25982.0,18068.0,3.0,2.0,17430.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0
2410,Norwalk,OH,23531.0,16922.0,4.0,2.0,18147.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
2411,Norway,ME,0.0,16697.0,4.0,2.0,16627.0,1.0,-1.0,2.0,2.0,1.0,1.0,2.0,2.0
2412,Norwich,CT,24368.0,17270.0,4.0,2.0,18298.0,2.0,2.0,2.0,0.0,1.0,0.0,3.0,2.0
2413,Norwich,NY,22363.0,13964.0,3.0,2.0,14025.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2414,Norwood,MA,24654.0,18105.0,1.0,2.0,18111.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0
2415,Novato,CA,0.0,15723.0,3.0,2.0,17099.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0
2416,Nowata,OK,0.0,0.0,-1.0,2.0,20375.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.0,-1.0
2417,Nyack,NY,26887.0,20653.0,2.0,2.0,19826.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0
2418,O Fallon,IL,26062.0,18043.0,3.0,2.0,17327.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0
2419,O Fallon,MO,23937.0,17274.0,4.0,2.0,17281.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0
2420,O' Neill,NE,0.0,16998.0,3.0,2.0,15688.0,1.0,-1.0,1.0,2.0,1.0,2.0,1.0,2.0
2421,Oak Bluffs,MA,0.0,15486.0,3.0,2.0,16564.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,2.0,2.0
2422,Oak Grove,LA,0.0,17218.0,4.0,3.0,15961.0,1.0,-1.0,2.0,1.0,0.0,2.0,1.0,2.0
2423,Oak Hill,WV,0.0,17080.0,4.0,2.0,15928.0,1.0,-1.0,0.0,2.0,2.0,1.0,1.0,2.0
2424,Oak Lawn,IL,25959.0,18874.0,2.0,3.0,18402.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0
2425,Oak Park,IL,24126.0,15489.5,4.0,2.0,17923.0,2.0,2.0,0.5,0.5,1.0,1.0,2.0,1.5
2426,Oak Ridge,TN,23006.0,16120.0,1.0,2.0,16983.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0
2427,Oakdale,CA,0.0,14817.0,3.0,2.0,16453.0,1.0,-1.0,2.0,1.0,1.0,1.0,2.0,2.0
2428,Oakdale,LA,0.0,16408.0,3.0,2.0,15833.0,1.0,-1.0,1.0,-1.0,0.0,2.0,2.0,2.0
2429,Oakes,ND,23934.0,0.0,3.0,2.0,19145.0,1.0,-1.0,0.0,-1.0,1.0,2.0,2.0,-1.0
2430,Oakland,CA,17149.75,11591.25,2.0,1.25,13771.75,0.75,0.75,0.75,-0.25,0.25,-0.5,1.5,1.0
2431,Oakland,MD,24029.0,16132.0,4.0,2.0,14144.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0
2432,Oakland,NE,0.0,0.0,-1.0,2.0,21463.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,3.0,-1.0
2433,Oakley,KS,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2434,Oberlin,KS,0.0,0.0,-1.0,2.0,21779.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,3.0,-1.0
2435,Oberlin,OH,0.0,18679.0,3.0,2.0,17221.0,1.0,-1.0,1.0,-1.0,-1.0,-1.0,2.0,2.0
2436,Ocala,FL,22270.5,17769.0,2.0,1.0,18247.5,0.0,2.0,1.0,0.0,0.5,0.0,3.0,2.5
2437,Oceanside,CA,21418.0,17337.0,2.0,2.0,18312.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0
2438,Oceanside,NY,23938.0,18182.0,2.0,2.0,18177.0,1.0,2.0,0.0,0.0,1.0,0.0,3.0,3.0
2439,Ocilla,GA,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0
2440,Ocoee,FL,24907.0,16380.0,2.0,2.0,17731.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0
2441,Oconomowoc,WI,23803.0,17110.0,4.0,2.0,17994.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0
2442,Oconto,WI,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0,2.0,-1.0,-1.0
2443,Oconto Falls,WI,0.0,15463.0,3.0,2.0,18036.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,2.0,2.0
2444,Odessa,TX,23379.5,17192.0,1.5,2.0,18363.0,0.5,0.5,1.0,0.0,1.0,0.0,2.5,2.0
2445,Odessa,WA,0.0,0.0,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2446,Oelwein,IA,0.0,16769.0,-1.0,2.0,16959.0,-1.0,-1.0,-1.0,-1.0,1.0,-1.0,2.0,2.0
2447,Ogallala,NE,0.0,15795.0,3.0,2.0,16543.0,1.0,-1.0,1.0,-1.0,1.0,-1.0,2.0,2.0
2448,Ogden,UT,25395.0,17056.0,3.5,2.0,17934.5,0.5,1.0,2.0,1.0,1.0,1.5,2.0,2.0
2449,Ogdensburg,NY,22872.0,15551.0,3.0,2.0,14543.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0
2450,Ojai,CA,0.0,0.0,-1.0,2.0,15690.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,2.0,-1.0
2451,Okeechobee,FL,23893.0,16585.0,2.0,1.0,17764.0,1.0,2.0,0.0,0.0,1.0,2.0,2.0,2.0
2452,Okeene,OK,0.0,0.0,-1.0,2.0,19351.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,2.0,-1.0
2453,Okemah,OK,0.0,14541.0,3.0,2.0,14905.0,-1.0,-1.0,1.0,-1.0,1.0,2.0,2.0,2.0
2454,Oklahoma City,OK,10578.375,8535.0625,2.0625,0.5,9196.0,0.0625,0.0625,0.375,0.9375,0.625,0.5,0.625,0.5
2455,Okmulgee,OK,0.0,16193.0,3.0,2.0,16810.0,1.0,-1.0,1.0,-1.0,1.0,2.0,2.0,2.0
2456,Olathe,KS,22743.0,16796.0,1.0,1.0,17297.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0
2457,Olean,NY,25355.0,16750.0,3.0,2.0,17282.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,2.0
2458,Olive Branch,MS,26986.0,14948.0,4.0,2.0,16693.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0
2459,Olivia,MN,0.0,17476.0,4.0,2.0,15701.0,-1.0,-1.0,1.0,2.0,1.0,2.0,2.0,2.0
2460,Olla,LA,0.0,16967.0,3.0,2.0,22084.0,1.0,-1.0,1.0,-1.0,1.0,2.0,3.0,2.0
2461,Olney,IL,0.0,15043.0,3.0,2.0,16783.0,1.0,-1.0,0.0,2.0,1.0,2.0,2.0,1.0
2462,Olney,MD,23458.0,16425.0,3.0,2.0,17847.0,1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0
2463,Olney,TX,0.0,0.0,-1.0,2.0,17555.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,2.0,-1.0
2464,Olympia,WA,23039.0,16610.0,3.0,1.5,16796.0,0.5,1.0,2.0,1.0,0.5,0.0,2.0,2.0
2465,Olympia Fields,IL,23788.0,17313.0,1.0,2.0,18872.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0
2466,Omaha,NE,12099.4,8832.0,1.1,0.5,9410.7,0.1,-0.2,0.1,1.0,0.1,0.5,0.9,0.7
2467,Omak,WA,0.0,15263.0,2.0,2.0,13604.0,1.0,-1.0,2.0,0.0,1.0,1.0,1.0,2.0
2468,Onaga,KS,0.0,19734.0,4.0,2.0,18465.0,1.0,-1.0,2.0,-1.0,1.0,2.0,2.0,3.0
2469,Onamia,MN,0.0,14530.0,3.0,2.0,12173.0,-1.0,-1.0,1.0,1.0,1.0,2.0,1.0,2.0
2470,Onancock,VA,24651.0,15143.0,4.0,2.0,17192.0,1.0,-1.0,2.0,1.0,0.0,1.0,2.0,1.0
2471,Onawa,IA,0.0,15812.0,4.0,1.0,17254.0,1.0,-1.0,2.0,2.0,1.0,2.0,2.0,2.0
