,Province_State,city,Quarter,value
645,Florida,Orange,Q2_2020,821191
646,Florida,Orange,Q3_2020,3513769
647,Florida,Orange,Q4_2020,3621753
648,Florida,Osceola,Q1_2020,11171
649,Florida,Osceola,Q2_2020,212379
650,Florida,Osceola,Q3_2020,1086613
651,Florida,Osceola,Q4_2020,1168272
652,Florida,Pasco,Q1_2020,5423
653,Florida,Pasco,Q2_2020,168955
654,Florida,Pasco,Q3_2020,801764
655,Florida,Pasco,Q4_2020,956511
656,Florida,Santa Rosa,Q1_2020,3464
657,Florida,Santa Rosa,Q2_2020,69147
658,Florida,Santa Rosa,Q3_2020,457404
659,Florida,Santa Rosa,Q4_2020,485646
660,Florida,Sarasota,Q1_2020,7686
661,Florida,Sarasota,Q2_2020,154671
662,Florida,Sarasota,Q3_2020,712182
663,Florida,Sarasota,Q4_2020,848358
664,Florida,Seminole,Q1_2020,8864
665,Florida,Seminole,Q2_2020,193769
666,Florida,Seminole,Q3_2020,788574
667,Florida,Seminole,Q4_2020,832061
668,Florida,Sumter,Q1_2020,4007
669,Florida,Sumter,Q2_2020,38649
670,Florida,Sumter,Q3_2020,193419
671,Florida,Sumter,Q4_2020,226323
672,Florida,Taylor,Q1_2020,43
673,Florida,Taylor,Q2_2020,7553
674,Florida,Taylor,Q3_2020,112452
675,Florida,Taylor,Q4_2020,102738
676,Florida,Union,Q1_2020,76
677,Florida,Union,Q2_2020,6089
678,Florida,Union,Q3_2020,70642
679,Florida,Union,Q4_2020,77101
680,Florida,Washington,Q1_2020,183
681,Florida,Washington,Q2_2020,11624
682,Florida,Washington,Q3_2020,94659
683,Florida,Washington,Q4_2020,95090
684,Georgia,Atkinson,Q1_2020,116
685,Georgia,Atkinson,Q2_2020,9968
686,Georgia,Atkinson,Q3_2020,38195
687,Georgia,Atkinson,Q4_2020,37738
688,Georgia,Baker,Q1_2020,446
689,Georgia,Baker,Q2_2020,3523
690,Georgia,Baker,Q3_2020,7093
691,Georgia,Baker,Q4_2020,7917
692,Georgia,Baldwin,Q1_2020,2863
693,Georgia,Baldwin,Q2_2020,43748
694,Georgia,Baldwin,Q3_2020,165592
695,Georgia,Baldwin,Q4_2020,166014
696,Georgia,Bartow,Q1_2020,8022
697,Georgia,Bartow,Q2_2020,62780
698,Georgia,Bartow,Q3_2020,247269
699,Georgia,Bartow,Q4_2020,338559
700,Georgia,Bryan,Q1_2020,990
701,Georgia,Bryan,Q2_2020,14616
702,Georgia,Bryan,Q3_2020,91396
703,Georgia,Bryan,Q4_2020,95356
704,Georgia,Burke,Q1_2020,1196
705,Georgia,Burke,Q2_2020,14686
706,Georgia,Burke,Q3_2020,65692
707,Georgia,Burke,Q4_2020,78140
708,Georgia,Calhoun,Q1_2020,1602
709,Georgia,Calhoun,Q2_2020,13559
710,Georgia,Calhoun,Q3_2020,21638
711,Georgia,Calhoun,Q4_2020,19425
712,Georgia,Camden,Q1_2020,663
713,Georgia,Camden,Q2_2020,14736
714,Georgia,Camden,Q3_2020,104210
715,Georgia,Camden,Q4_2020,116294
716,Georgia,Carroll,Q1_2020,7885
717,Georgia,Carroll,Q2_2020,69105
718,Georgia,Carroll,Q3_2020,236510
719,Georgia,Carroll,Q4_2020,353477
720,Georgia,Chattahoochee,Q1_2020,164
721,Georgia,Chattahoochee,Q2_2020,23630
722,Georgia,Chattahoochee,Q3_2020,125852
723,Georgia,Chattahoochee,Q4_2020,123634
724,Georgia,Cherokee,Q1_2020,8077
725,Georgia,Cherokee,Q2_2020,114728
726,Georgia,Cherokee,Q3_2020,494897
727,Georgia,Cherokee,Q4_2020,688833
728,Georgia,Clayton,Q1_2020,13660
729,Georgia,Clayton,Q2_2020,175023
730,Georgia,Clayton,Q3_2020,616522
731,Georgia,Clayton,Q4_2020,675476
732,Georgia,Colquitt,Q1_2020,3288
733,Georgia,Colquitt,Q2_2020,68868
734,Georgia,Colquitt,Q3_2020,168832
735,Georgia,Colquitt,Q4_2020,164143
736,Georgia,Columbia,Q1_2020,2746
737,Georgia,Columbia,Q2_2020,49512
738,Georgia,Columbia,Q3_2020,312922
739,Georgia,Columbia,Q4_2020,424115
740,Georgia,Cook,Q1_2020,292
741,Georgia,Cook,Q2_2020,11781
742,Georgia,Cook,Q3_2020,48078
743,Georgia,Cook,Q4_2020,56407
744,Georgia,Dawson,Q1_2020,1094
745,Georgia,Dawson,Q2_2020,12384
746,Georgia,Dawson,Q3_2020,65148
747,Georgia,Dawson,Q4_2020,76274
748,Georgia,Decatur,Q1_2020,1312
749,Georgia,Decatur,Q2_2020,22505
750,Georgia,Decatur,Q3_2020,97212
751,Georgia,Decatur,Q4_2020,101938
752,Georgia,Douglas,Q1_2020,5998
753,Georgia,Douglas,Q2_2020,83813
754,Georgia,Douglas,Q3_2020,309726
755,Georgia,Douglas,Q4_2020,370054
756,Georgia,Effingham,Q1_2020,725
757,Georgia,Effingham,Q2_2020,15715
758,Georgia,Effingham,Q3_2020,116259
759,Georgia,Effingham,Q4_2020,136229
760,Georgia,Fayette,Q1_2020,3794
761,Georgia,Fayette,Q2_2020,33593
762,Georgia,Fayette,Q3_2020,153416
763,Georgia,Fayette,Q4_2020,209620
764,Georgia,Forsyth,Q1_2020,5186
765,Georgia,Forsyth,Q2_2020,71931
766,Georgia,Forsyth,Q3_2020,326156
767,Georgia,Forsyth,Q4_2020,451922
768,Georgia,Franklin,Q1_2020,288
769,Georgia,Franklin,Q2_2020,13902
770,Georgia,Franklin,Q3_2020,60452
771,Georgia,Franklin,Q4_2020,80138
772,Georgia,Fulton,Q1_2020,57495
773,Georgia,Fulton,Q2_2020,657008
774,Georgia,Fulton,Q3_2020,2389350
775,Georgia,Fulton,Q4_2020,2613529
776,Georgia,Gordon,Q1_2020,1636
777,Georgia,Gordon,Q2_2020,31569
778,Georgia,Gordon,Q3_2020,157613
779,Georgia,Gordon,Q4_2020,221500
780,Georgia,Hancock,Q1_2020,291
781,Georgia,Hancock,Q2_2020,18017
782,Georgia,Hancock,Q3_2020,34224
783,Georgia,Hancock,Q4_2020,31276
784,Georgia,Houston,Q1_2020,4343
785,Georgia,Houston,Q2_2020,58586
786,Georgia,Houston,Q3_2020,261892
787,Georgia,Houston,Q4_2020,326366
788,Georgia,Jackson,Q1_2020,1310
789,Georgia,Jackson,Q2_2020,31083
790,Georgia,Jackson,Q3_2020,159965
791,Georgia,Jackson,Q4_2020,228730
792,Georgia,Jasper,Q1_2020,362
793,Georgia,Jasper,Q2_2020,5473
794,Georgia,Jasper,Q3_2020,18832
795,Georgia,Jasper,Q4_2020,32646
796,Georgia,Jefferson,Q1_2020,248
797,Georgia,Jefferson,Q2_2020,10509
798,Georgia,Jefferson,Q3_2020,65476
799,Georgia,Jefferson,Q4_2020,63903
800,Georgia,Lamar,Q1_2020,671
801,Georgia,Lamar,Q2_2020,9075
802,Georgia,Lamar,Q3_2020,31648
803,Georgia,Lamar,Q4_2020,46559
804,Georgia,Liberty,Q1_2020,731
805,Georgia,Liberty,Q2_2020,14596
806,Georgia,Liberty,Q3_2020,92287
807,Georgia,Liberty,Q4_2020,97562
808,Georgia,Lincoln,Q1_2020,266
809,Georgia,Lincoln,Q2_2020,3462
810,Georgia,Lincoln,Q3_2020,18161
811,Georgia,Lincoln,Q4_2020,20285
812,Georgia,Macon,Q1_2020,1157
813,Georgia,Macon,Q2_2020,10513
814,Georgia,Macon,Q3_2020,20003
815,Georgia,Macon,Q4_2020,21669
816,Georgia,Madison,Q1_2020,428
817,Georgia,Madison,Q2_2020,9465
818,Georgia,Madison,Q3_2020,55885
819,Georgia,Madison,Q4_2020,77233
820,Georgia,Marion,Q1_2020,590
821,Georgia,Marion,Q2_2020,6653
822,Georgia,Marion,Q3_2020,16426
823,Georgia,Marion,Q4_2020,15630
824,Georgia,Miller,Q1_2020,563
825,Georgia,Miller,Q2_2020,4732
826,Georgia,Miller,Q3_2020,21505
827,Georgia,Miller,Q4_2020,26092
828,Georgia,Mitchell,Q1_2020,5459
829,Georgia,Mitchell,Q2_2020,40353
830,Georgia,Mitchell,Q3_2020,69538
831,Georgia,Mitchell,Q4_2020,64108
832,Georgia,Monroe,Q1_2020,454
833,Georgia,Monroe,Q2_2020,14996
834,Georgia,Monroe,Q3_2020,57685
835,Georgia,Monroe,Q4_2020,68858
836,Georgia,Montgomery,Q1_2020,38
837,Georgia,Montgomery,Q2_2020,3045
838,Georgia,Montgomery,Q3_2020,24451
839,Georgia,Montgomery,Q4_2020,27455
840,Georgia,Murray,Q1_2020,507
841,Georgia,Murray,Q2_2020,17188
842,Georgia,Murray,Q3_2020,72097
843,Georgia,Murray,Q4_2020,117838
844,Georgia,Newton,Q1_2020,3426
845,Georgia,Newton,Q2_2020,54814
846,Georgia,Newton,Q3_2020,220726
847,Georgia,Newton,Q4_2020,256382
848,Georgia,Paulding,Q1_2020,3420
849,Georgia,Paulding,Q2_2020,50583
850,Georgia,Paulding,Q3_2020,229162
851,Georgia,Paulding,Q4_2020,340236
852,Georgia,Pickens,Q1_2020,494
853,Georgia,Pickens,Q2_2020,8053
854,Georgia,Pickens,Q3_2020,52124
855,Georgia,Pickens,Q4_2020,74449
856,Georgia,Pulaski,Q1_2020,430
857,Georgia,Pulaski,Q2_2020,4506
858,Georgia,Pulaski,Q3_2020,23142
859,Georgia,Pulaski,Q4_2020,28651
860,Georgia,Quitman,Q1_2020,85
861,Georgia,Quitman,Q2_2020,1388
862,Georgia,Quitman,Q3_2020,3061
863,Georgia,Quitman,Q4_2020,4875
864,Georgia,Richmond,Q1_2020,6336
865,Georgia,Richmond,Q2_2020,100143
866,Georgia,Richmond,Q3_2020,589571
867,Georgia,Richmond,Q4_2020,670954
868,Georgia,Rockdale,Q1_2020,3599
869,Georgia,Rockdale,Q2_2020,42629
870,Georgia,Rockdale,Q3_2020,160077
871,Georgia,Rockdale,Q4_2020,179887
872,Georgia,Seminole,Q1_2020,577
873,Georgia,Seminole,Q2_2020,4839
874,Georgia,Seminole,Q3_2020,28774
875,Georgia,Seminole,Q4_2020,33305
876,Georgia,Sumter,Q1_2020,7564
877,Georgia,Sumter,Q2_2020,48436
878,Georgia,Sumter,Q3_2020,81145
879,Georgia,Sumter,Q4_2020,81467
880,Georgia,Taylor,Q1_2020,290
881,Georgia,Taylor,Q2_2020,2843
882,Georgia,Taylor,Q3_2020,15797
883,Georgia,Taylor,Q4_2020,23901
884,Georgia,Union,Q1_2020,396
885,Georgia,Union,Q2_2020,6750
886,Georgia,Union,Q3_2020,55640
887,Georgia,Union,Q4_2020,77550
888,Georgia,Warren,Q1_2020,253
889,Georgia,Warren,Q2_2020,2208
890,Georgia,Warren,Q3_2020,11783
891,Georgia,Warren,Q4_2020,13710
892,Georgia,Washington,Q1_2020,679
893,Georgia,Washington,Q2_2020,11418
894,Georgia,Washington,Q3_2020,58202
895,Georgia,Washington,Q4_2020,68434
896,Georgia,Wayne,Q1_2020,186
897,Georgia,Wayne,Q2_2020,10619
898,Georgia,Wayne,Q3_2020,94814
899,Georgia,Wayne,Q4_2020,102961
900,Georgia,Webster,Q1_2020,146
901,Georgia,Webster,Q2_2020,1799
902,Georgia,Webster,Q3_2020,3812
903,Georgia,Webster,Q4_2020,3961
904,Georgia,Wheeler,Q1_2020,76
905,Georgia,Wheeler,Q2_2020,3161
906,Georgia,Wheeler,Q3_2020,22588
907,Georgia,Wheeler,Q4_2020,26143
908,Hawaii,Honolulu,Q1_2020,11231
909,Hawaii,Honolulu,Q2_2020,60607
910,Hawaii,Honolulu,Q3_2020,819972
911,Hawaii,Honolulu,Q4_2020,950461
912,Idaho,Ada,Q1_2020,16444
913,Idaho,Ada,Q2_2020,215100
914,Idaho,Ada,Q3_2020,1132663
915,Idaho,Ada,Q4_2020,1651952
916,Idaho,Boise,Q1_2020,0
917,Idaho,Boise,Q2_2020,540
918,Idaho,Boise,Q3_2020,5918
919,Idaho,Boise,Q4_2020,9750
920,Idaho,Butte,Q1_2020,0
921,Idaho,Butte,Q2_2020,0
922,Idaho,Butte,Q3_2020,2959
923,Idaho,Butte,Q4_2020,7939
924,Idaho,Caribou,Q1_2020,26
925,Idaho,Caribou,Q2_2020,751
926,Idaho,Caribou,Q3_2020,9362
927,Idaho,Caribou,Q4_2020,26399
928,Idaho,Clearwater,Q1_2020,0
929,Idaho,Clearwater,Q2_2020,246
930,Idaho,Clearwater,Q3_2020,4905
931,Idaho,Clearwater,Q4_2020,32200
932,Idaho,Custer,Q1_2020,66
933,Idaho,Custer,Q2_2020,307
934,Idaho,Custer,Q3_2020,4734
935,Idaho,Custer,Q4_2020,9301
936,Idaho,Franklin,Q1_2020,0
937,Idaho,Franklin,Q2_2020,1533
938,Idaho,Franklin,Q3_2020,11908
939,Idaho,Franklin,Q4_2020,41190
940,Idaho,Fremont,Q1_2020,61
941,Idaho,Fremont,Q2_2020,876
942,Idaho,Fremont,Q3_2020,18390
943,Idaho,Fremont,Q4_2020,43831
944,Idaho,Gooding,Q1_2020,172
945,Idaho,Gooding,Q2_2020,5431
946,Idaho,Gooding,Q3_2020,27141
947,Idaho,Gooding,Q4_2020,58216
948,Idaho,Jefferson,Q1_2020,146
949,Idaho,Jefferson,Q2_2020,2136
950,Idaho,Jefferson,Q3_2020,46615
951,Idaho,Jefferson,Q4_2020,96507
952,Idaho,Jerome,Q1_2020,954
953,Idaho,Jerome,Q2_2020,19474
954,Idaho,Jerome,Q3_2020,66432
955,Idaho,Jerome,Q4_2020,113084
956,Idaho,Lincoln,Q1_2020,464
957,Idaho,Lincoln,Q2_2020,3297
958,Idaho,Lincoln,Q3_2020,8617
959,Idaho,Lincoln,Q4_2020,21835
960,Idaho,Madison,Q1_2020,217
961,Idaho,Madison,Q2_2020,3958
962,Idaho,Madison,Q3_2020,76208
963,Idaho,Madison,Q4_2020,254846
964,Idaho,Oneida,Q1_2020,0
965,Idaho,Oneida,Q2_2020,196
966,Idaho,Oneida,Q3_2020,2314
967,Idaho,Oneida,Q4_2020,9731
968,Idaho,Twin Falls,Q1_2020,2864
969,Idaho,Twin Falls,Q2_2020,51809
970,Idaho,Twin Falls,Q3_2020,205880
971,Idaho,Twin Falls,Q4_2020,405758
972,Idaho,Washington,Q1_2020,29
973,Idaho,Washington,Q2_2020,7009
974,Idaho,Washington,Q3_2020,29957
975,Idaho,Washington,Q4_2020,46002
976,Illinois,Boone,Q1_2020,905
977,Illinois,Boone,Q2_2020,44856
978,Illinois,Boone,Q3_2020,103179
979,Illinois,Boone,Q4_2020,234352
980,Illinois,Calhoun,Q1_2020,26
981,Illinois,Calhoun,Q2_2020,146
982,Illinois,Calhoun,Q3_2020,3749
983,Illinois,Calhoun,Q4_2020,15301
984,Illinois,Carroll,Q1_2020,183
985,Illinois,Carroll,Q2_2020,1727
986,Illinois,Carroll,Q3_2020,18616
987,Illinois,Carroll,Q4_2020,63366
988,Illinois,Clinton,Q1_2020,1374
989,Illinois,Clinton,Q2_2020,19291
990,Illinois,Clinton,Q3_2020,92872
991,Illinois,Clinton,Q4_2020,201624
992,Illinois,Cook,Q1_2020,584927
993,Illinois,Cook,Q2_2020,7448985
994,Illinois,Cook,Q3_2020,12744625
995,Illinois,Cook,Q4_2020,18618361
996,Illinois,Cumberland,Q1_2020,76
997,Illinois,Cumberland,Q2_2020,1461
998,Illinois,Cumberland,Q3_2020,15927
999,Illinois,Cumberland,Q4_2020,39737
1000,Illinois,Douglas,Q1_2020,348
1001,Illinois,Douglas,Q2_2020,4097
1002,Illinois,Douglas,Q3_2020,28468
1003,Illinois,Douglas,Q4_2020,84186
1004,Illinois,Effingham,Q1_2020,99
1005,Illinois,Effingham,Q2_2020,1696
1006,Illinois,Effingham,Q3_2020,63901
1007,Illinois,Effingham,Q4_2020,168808
1008,Illinois,Fayette,Q1_2020,317
1009,Illinois,Fayette,Q2_2020,2243
1010,Illinois,Fayette,Q3_2020,29890
1011,Illinois,Fayette,Q4_2020,108509
1012,Illinois,Franklin,Q1_2020,143
1013,Illinois,Franklin,Q2_2020,2671
1014,Illinois,Franklin,Q3_2020,45206
1015,Illinois,Franklin,Q4_2020,133008
1016,Illinois,Fulton,Q1_2020,35
1017,Illinois,Fulton,Q2_2020,1173
1018,Illinois,Fulton,Q3_2020,17159
1019,Illinois,Fulton,Q4_2020,92440
1020,Illinois,Gallatin,Q1_2020,43
1021,Illinois,Gallatin,Q2_2020,622
1022,Illinois,Gallatin,Q3_2020,6693
1023,Illinois,Gallatin,Q4_2020,12861
1024,Illinois,Grundy,Q1_2020,634
1025,Illinois,Grundy,Q2_2020,12609
1026,Illinois,Grundy,Q3_2020,56164
1027,Illinois,Grundy,Q4_2020,166870
1028,Illinois,Hamilton,Q1_2020,23
1029,Illinois,Hamilton,Q2_2020,414
1030,Illinois,Hamilton,Q3_2020,6009
1031,Illinois,Hamilton,Q4_2020,23764
1032,Illinois,Hancock,Q1_2020,70
1033,Illinois,Hancock,Q2_2020,1594
1034,Illinois,Hancock,Q3_2020,16603
1035,Illinois,Hancock,Q4_2020,57344
1036,Illinois,Hardin,Q1_2020,9
1037,Illinois,Hardin,Q2_2020,240
1038,Illinois,Hardin,Q3_2020,2931
1039,Illinois,Hardin,Q4_2020,8710
1040,Illinois,Henderson,Q1_2020,42
1041,Illinois,Henderson,Q2_2020,708
1042,Illinois,Henderson,Q3_2020,5681
1043,Illinois,Henderson,Q4_2020,17598
1044,Illinois,Jackson,Q1_2020,1211
1045,Illinois,Jackson,Q2_2020,28074
1046,Illinois,Jackson,Q3_2020,102921
1047,Illinois,Jackson,Q4_2020,165866
1048,Illinois,Jasper,Q1_2020,501
1049,Illinois,Jasper,Q2_2020,4273
1050,Illinois,Jasper,Q3_2020,15302
1051,Illinois,Jasper,Q4_2020,39618
1052,Illinois,Jefferson,Q1_2020,907
1053,Illinois,Jefferson,Q2_2020,10092
1054,Illinois,Jefferson,Q3_2020,51822
1055,Illinois,Jefferson,Q4_2020,119978
1056,Illinois,Kane,Q1_2020,18847
1057,Illinois,Kane,Q2_2020,599180
1058,Illinois,Kane,Q3_2020,1157276
1059,Illinois,Kane,Q4_2020,1934372
1060,Illinois,Kankakee,Q1_2020,6565
1061,Illinois,Kankakee,Q2_2020,97798
1062,Illinois,Kankakee,Q3_2020,233038
1063,Illinois,Kankakee,Q4_2020,499395
1064,Illinois,Knox,Q1_2020,350
1065,Illinois,Knox,Q2_2020,11465
1066,Illinois,Knox,Q3_2020,60159
1067,Illinois,Knox,Q4_2020,173384
1068,Illinois,Lawrence,Q1_2020,54
1069,Illinois,Lawrence,Q2_2020,889
1070,Illinois,Lawrence,Q3_2020,18276
1071,Illinois,Lawrence,Q4_2020,67589
1072,Illinois,Livingston,Q1_2020,462
1073,Illinois,Livingston,Q2_2020,3831
1074,Illinois,Livingston,Q3_2020,29990
1075,Illinois,Livingston,Q4_2020,133424
1076,Illinois,Logan,Q1_2020,105
1077,Illinois,Logan,Q2_2020,1832
1078,Illinois,Logan,Q3_2020,33932
1079,Illinois,Logan,Q4_2020,108101
1080,Illinois,Macon,Q1_2020,1501
1081,Illinois,Macon,Q2_2020,20189
1082,Illinois,Macon,Q3_2020,136848
1083,Illinois,Macon,Q4_2020,385809
1084,Illinois,Madison,Q1_2020,4860
1085,Illinois,Madison,Q2_2020,80700
1086,Illinois,Madison,Q3_2020,452612
1087,Illinois,Madison,Q4_2020,898978
1088,Illinois,Marion,Q1_2020,480
1089,Illinois,Marion,Q2_2020,5906
1090,Illinois,Marion,Q3_2020,45351
1091,Illinois,Marion,Q4_2020,151619
1092,Illinois,Marshall,Q1_2020,79
1093,Illinois,Marshall,Q2_2020,733
1094,Illinois,Marshall,Q3_2020,7610
1095,Illinois,Marshall,Q4_2020,24231
1096,Illinois,Monroe,Q1_2020,1299
1097,Illinois,Monroe,Q2_2020,11511
1098,Illinois,Monroe,Q3_2020,54765
1099,Illinois,Monroe,Q4_2020,129013
1100,Illinois,Montgomery,Q1_2020,371
1101,Illinois,Montgomery,Q2_2020,5146
1102,Illinois,Montgomery,Q3_2020,31356
1103,Illinois,Montgomery,Q4_2020,76788
1104,Illinois,Moultrie,Q1_2020,71
1105,Illinois,Moultrie,Q2_2020,1610
1106,Illinois,Moultrie,Q3_2020,19531
1107,Illinois,Moultrie,Q4_2020,55615
1108,Illinois,Peoria,Q1_2020,1174
1109,Illinois,Peoria,Q2_2020,40673
1110,Illinois,Peoria,Q3_2020,277259
1111,Illinois,Peoria,Q4_2020,569175
1112,Illinois,Perry,Q1_2020,95
1113,Illinois,Perry,Q2_2020,4669
1114,Illinois,Perry,Q3_2020,28789
1115,Illinois,Perry,Q4_2020,73046
1116,Illinois,Pulaski,Q1_2020,219
1117,Illinois,Pulaski,Q2_2020,5587
1118,Illinois,Pulaski,Q3_2020,14529
1119,Illinois,Pulaski,Q4_2020,25504
1120,Illinois,Richland,Q1_2020,45
1121,Illinois,Richland,Q2_2020,479
1122,Illinois,Richland,Q3_2020,14459
1123,Illinois,Richland,Q4_2020,50058
1124,Illinois,Rock Island,Q1_2020,4915
1125,Illinois,Rock Island,Q2_2020,79212
1126,Illinois,Rock Island,Q3_2020,250399
1127,Illinois,Rock Island,Q4_2020,512593
1128,Illinois,Schuyler,Q1_2020,23
1129,Illinois,Schuyler,Q2_2020,1034
1130,Illinois,Schuyler,Q3_2020,4099
1131,Illinois,Schuyler,Q4_2020,19854
1132,Illinois,Shelby,Q1_2020,132
1133,Illinois,Shelby,Q2_2020,1745
1134,Illinois,Shelby,Q3_2020,30619
1135,Illinois,Shelby,Q4_2020,82776
1136,Illinois,Tazewell,Q1_2020,720
1137,Illinois,Tazewell,Q2_2020,11355
1138,Illinois,Tazewell,Q3_2020,138357
1139,Illinois,Tazewell,Q4_2020,420518
1140,Illinois,Union,Q1_2020,107
1141,Illinois,Union,Q2_2020,15381
1142,Illinois,Union,Q3_2020,46811
1143,Illinois,Union,Q4_2020,74766
1144,Illinois,Wabash,Q1_2020,31
1145,Illinois,Wabash,Q2_2020,1219
1146,Illinois,Wabash,Q3_2020,12242
1147,Illinois,Wabash,Q4_2020,38640
1148,Illinois,Warren,Q1_2020,461
1149,Illinois,Warren,Q2_2020,11782
1150,Illinois,Warren,Q3_2020,28843
1151,Illinois,Warren,Q4_2020,66350
1152,Illinois,Washington,Q1_2020,147
1153,Illinois,Washington,Q2_2020,2080
1154,Illinois,Washington,Q3_2020,15981
1155,Illinois,Washington,Q4_2020,46430
1156,Illinois,Wayne,Q1_2020,20
1157,Illinois,Wayne,Q2_2020,1198
1158,Illinois,Wayne,Q3_2020,21393
1159,Illinois,Wayne,Q4_2020,57637
1160,Illinois,Williamson,Q1_2020,413
1161,Illinois,Williamson,Q2_2020,10084
1162,Illinois,Williamson,Q3_2020,105771
1163,Illinois,Williamson,Q4_2020,226018
1164,Indiana,Allen,Q1_2020,7541
1165,Indiana,Allen,Q2_2020,192308
1166,Indiana,Allen,Q3_2020,541184
1167,Indiana,Allen,Q4_2020,1189800
1168,Indiana,Benton,Q1_2020,90
1169,Indiana,Benton,Q2_2020,3342
1170,Indiana,Benton,Q3_2020,7854
1171,Indiana,Benton,Q4_2020,26461
1172,Indiana,Boone,Q1_2020,3796
1173,Indiana,Boone,Q2_2020,34689
1174,Indiana,Boone,Q3_2020,86798
1175,Indiana,Boone,Q4_2020,172743
1176,Indiana,Carroll,Q1_2020,223
1177,Indiana,Carroll,Q2_2020,8929
1178,Indiana,Carroll,Q3_2020,24316
1179,Indiana,Carroll,Q4_2020,50180
1180,Indiana,Clinton,Q1_2020,489
1181,Indiana,Clinton,Q2_2020,21496
1182,Indiana,Clinton,Q3_2020,56859
1183,Indiana,Clinton,Q4_2020,127246
1184,Indiana,Dearborn,Q1_2020,1955
1185,Indiana,Dearborn,Q2_2020,19811
1186,Indiana,Dearborn,Q3_2020,61864
1187,Indiana,Dearborn,Q4_2020,150340
1188,Indiana,Decatur,Q1_2020,4463
1189,Indiana,Decatur,Q2_2020,21955
1190,Indiana,Decatur,Q3_2020,39712
1191,Indiana,Decatur,Q4_2020,86272
1192,Indiana,Delaware,Q1_2020,2720
1193,Indiana,Delaware,Q2_2020,36204
1194,Indiana,Delaware,Q3_2020,160107
1195,Indiana,Delaware,Q4_2020,332347
1196,Indiana,Elkhart,Q1_2020,3979
1197,Indiana,Elkhart,Q2_2020,206095
1198,Indiana,Elkhart,Q3_2020,596243
1199,Indiana,Elkhart,Q4_2020,1077988
1200,Indiana,Fayette,Q1_2020,649
1201,Indiana,Fayette,Q2_2020,7548
1202,Indiana,Fayette,Q3_2020,37268
1203,Indiana,Fayette,Q4_2020,97282
1204,Indiana,Franklin,Q1_2020,2439
1205,Indiana,Franklin,Q2_2020,11290
1206,Indiana,Franklin,Q3_2020,27390
1207,Indiana,Franklin,Q4_2020,47933
1208,Indiana,Fulton,Q1_2020,217
1209,Indiana,Fulton,Q2_2020,5733
1210,Indiana,Fulton,Q3_2020,22284
1211,Indiana,Fulton,Q4_2020,57008
1212,Indiana,Grant,Q1_2020,1844
1213,Indiana,Grant,Q2_2020,24436
1214,Indiana,Grant,Q3_2020,78539
1215,Indiana,Grant,Q4_2020,192477
1216,Indiana,Hamilton,Q1_2020,15805
1217,Indiana,Hamilton,Q2_2020,128280
1218,Indiana,Hamilton,Q3_2020,412834
1219,Indiana,Hamilton,Q4_2020,922304
1220,Indiana,Hancock,Q1_2020,3927
1221,Indiana,Hancock,Q2_2020,35631
1222,Indiana,Hancock,Q3_2020,83136
1223,Indiana,Hancock,Q4_2020,190855
1224,Indiana,Harrison,Q1_2020,2251
1225,Indiana,Harrison,Q2_2020,18272
1226,Indiana,Harrison,Q3_2020,50408
1227,Indiana,Harrison,Q4_2020,101731
1228,Indiana,Hendricks,Q1_2020,12126
1229,Indiana,Hendricks,Q2_2020,116311
1230,Indiana,Hendricks,Q3_2020,236614
1231,Indiana,Hendricks,Q4_2020,438341
1232,Indiana,Huntington,Q1_2020,186
1233,Indiana,Huntington,Q2_2020,5166
1234,Indiana,Huntington,Q3_2020,21819
1235,Indiana,Huntington,Q4_2020,89960
1236,Indiana,Jackson,Q1_2020,2281
1237,Indiana,Jackson,Q2_2020,37159
1238,Indiana,Jackson,Q3_2020,72886
1239,Indiana,Jackson,Q4_2020,154022
1240,Indiana,Jasper,Q1_2020,697
1241,Indiana,Jasper,Q2_2020,8645
1242,Indiana,Jasper,Q3_2020,36005
1243,Indiana,Jasper,Q4_2020,100474
1244,Indiana,Jay,Q1_2020,210
1245,Indiana,Jay,Q2_2020,4996
1246,Indiana,Jay,Q3_2020,16568
1247,Indiana,Jay,Q4_2020,64480
1248,Indiana,Jefferson,Q1_2020,450
1249,Indiana,Jefferson,Q2_2020,6082
1250,Indiana,Jefferson,Q3_2020,22574
1251,Indiana,Jefferson,Q4_2020,80598
1252,Indiana,Jennings,Q1_2020,1724
1253,Indiana,Jennings,Q2_2020,13498
1254,Indiana,Jennings,Q3_2020,27382
1255,Indiana,Jennings,Q4_2020,64359
1256,Indiana,Knox,Q1_2020,431
1257,Indiana,Knox,Q2_2020,4475
1258,Indiana,Knox,Q3_2020,41458
1259,Indiana,Knox,Q4_2020,122238
1260,Indiana,Kosciusko,Q1_2020,609
1261,Indiana,Kosciusko,Q2_2020,31250
1262,Indiana,Kosciusko,Q3_2020,115045
1263,Indiana,Kosciusko,Q4_2020,294845
1264,Indiana,Lawrence,Q1_2020,2052
1265,Indiana,Lawrence,Q2_2020,17922
1266,Indiana,Lawrence,Q3_2020,49925
1267,Indiana,Lawrence,Q4_2020,127112
1268,Indiana,Madison,Q1_2020,7905
1269,Indiana,Madison,Q2_2020,56712
1270,Indiana,Madison,Q3_2020,147122
1271,Indiana,Madison,Q4_2020,350490
1272,Indiana,Marion,Q1_2020,104123
1273,Indiana,Marion,Q2_2020,960406
